Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,332,2019-11-13T17:33:22.3600-0500,637092632023600000,1589409202
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,333,2019-11-13T17:34:24.4450-0500,637092632644450000,1589409264
3,0,0,0,2,0,318c42f457ab4fd291123fd53c06f8fc,334,2019-11-13T17:34:41.3920-0500,637092632813920000,1589409281
41,0,0,0,13,0,318c42f457ab4fd291123fd53c06f8fc,335,2019-11-13T17:50:16.5120-0500,637092642165120000,1589410217
8,0,0,0,7,0,318c42f457ab4fd291123fd53c06f8fc,336,2019-11-13T17:56:11.7230-0500,637092645717230000,1589410572
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,337,2019-11-14T09:08:20.1140-0500,637093193001140000,1589465300
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,338,2019-11-14T09:21:20.2450-0500,637093200802450000,1589466080
39,31,1,0,0,0,318c42f457ab4fd291123fd53c06f8fc,339,2019-11-14T09:25:23.2410-0500,637093203232410000,1589466323
44,0,0,0,23,0,318c42f457ab4fd291123fd53c06f8fc,340,2019-11-14T09:40:10.0990-0500,637093212100990000,1589467210
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,341,2019-11-14T09:52:32.0660-0500,637093219520660000,1589467952
