Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,160,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1342,2020-01-27T16:43:16.5790-0500,637157581965790000,1595886197
15,0,0,80,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1343,2020-01-27T16:43:51.4530-0500,637157582314530000,1595886231
15,0,0,80,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1344,2020-01-27T16:47:19.5170-0500,637157584395170000,1595886440
15,0,0,80,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1345,2020-01-27T16:47:40.3690-0500,637157584603690000,1595886460
16,0,0,240,80,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1346,2020-01-27T16:47:57.7120-0500,637157584777120000,1595886478
9,0,0,405,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1347,2020-01-27T16:48:44.6360-0500,637157585246360000,1595886525
15,0,0,81,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1348,2020-01-27T16:52:17.8590-0500,637157587378590000,1595886738
15,0,0,405,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1349,2020-01-27T16:52:51.8490-0500,637157587718490000,1595886772
111,0,1,0,1539,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1350,2020-01-27T16:57:08.5140-0500,637157590285140000,1595887029
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1351,2020-01-27T16:59:29.4690-0500,637157591694690000,1595887169
