Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,64,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1282,2020-01-27T12:42:26.8050-0500,637157437468050000,1595871747
4,0,0,128,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1283,2020-01-27T12:44:29.1500-0500,637157438691500000,1595871869
15,0,0,64,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1284,2020-01-27T12:54:12.0050-0500,637157444520050000,1595872452
74,0,1,0,832,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1285,2020-01-27T12:54:30.5910-0500,637157444705910000,1595872471
1,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1286,2020-01-27T12:56:12.9140-0500,637157445729140000,1595872573
21,3,1,715,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1287,2020-01-27T12:56:16.4860-0500,637157445764860000,1595872576
11,0,0,455,65,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1288,2020-01-27T12:59:45.4089-0500,637157447854089000,1595872785
17,0,0,198,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1289,2020-01-27T13:00:26.4150-0500,637157448264150000,1595872826
2,0,0,132,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1290,2020-01-27T13:01:28.2460-0500,637157448882460000,1595872888
15,0,0,66,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1291,2020-01-27T13:02:09.4980-0500,637157449294980000,1595872929
