Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
11,0,0,143,0,0,139b85b77ec94577864eb7a6ccb61cdf,279,2020-01-18T18:39:28.4350-0500,637149875684350000,1595115568
56,0,1,13,156,0,139b85b77ec94577864eb7a6ccb61cdf,280,2020-01-18T18:44:11.5649-0500,637149878515649000,1595115852
13,0,0,0,0,0,139b85b77ec94577864eb7a6ccb61cdf,281,2020-01-18T18:45:39.1630-0500,637149879391630000,1595115939
4,0,0,84,0,0,139b85b77ec94577864eb7a6ccb61cdf,282,2020-01-18T18:47:29.2859-0500,637149880492859000,1595116049
