Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,24,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,972,2020-08-25T12:31:25.8600-0400,637339698858600000,1614270686
2,0,0,78,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,973,2020-08-25T12:33:02.8770-0400,637339699828770000,1614270783
12,9,1,56,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,974,2020-08-25T12:33:44.0370-0400,637339700240370000,1614270824
7,0,0,135,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,975,2020-08-25T12:38:13.8510-0400,637339702938510000,1614271094
18,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,976,2020-08-25T12:38:38.7680-0400,637339703187680000,1614271119
57,32,3,140,176,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,977,2020-08-25T12:42:22.3550-0400,637339705423550000,1614271342
44,35,2,34,34,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,978,2020-08-25T13:02:38.0640-0400,637339717580640000,1614272558
15,0,0,18,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,979,2020-08-25T13:05:08.4380-0400,637339719084380000,1614272708
15,0,0,54,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,980,2020-08-25T13:10:35.9080-0400,637339722359080000,1614273036
4,0,1,54,0,0,417db1c3f6c5414092021ff2ca769e22,,1da79dc062a1498786b5ed172362a7fc,981,2020-08-25T13:13:26.0859-0400,637339724060859000,1614273206
