Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
35,0,0,690,0,0,139b85b77ec94577864eb7a6ccb61cdf,42,2020-01-11T19:25:22.0020-0500,637143855220020000,1594513522
19,5,1,0,0,0,139b85b77ec94577864eb7a6ccb61cdf,43,2020-01-11T19:26:15.5610-0500,637143855755610000,1594513576
14,3,1,69,0,0,139b85b77ec94577864eb7a6ccb61cdf,44,2020-01-11T19:27:07.9760-0500,637143856279760000,1594513628
117,56,9,46,460,0,139b85b77ec94577864eb7a6ccb61cdf,45,2020-01-11T19:28:21.6030-0500,637143857016030000,1594513702
8,4,1,0,120,0,139b85b77ec94577864eb7a6ccb61cdf,46,2020-01-11T19:33:40.1220-0500,637143860201220000,1594514020
15,0,0,25,0,0,139b85b77ec94577864eb7a6ccb61cdf,47,2020-01-11T19:34:05.4770-0500,637143860454770000,1594514045
15,0,0,25,0,0,139b85b77ec94577864eb7a6ccb61cdf,48,2020-01-11T19:34:46.0000-0500,637143860860000000,1594514086
18,5,1,0,0,0,139b85b77ec94577864eb7a6ccb61cdf,49,2020-01-11T19:35:25.0420-0500,637143861250420000,1594514125
