Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,41,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4472,2019-12-30T16:30:25.7140-0500,637133382257140000,1593552626
11,0,0,123,205,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4473,2019-12-30T16:31:10.7160-0500,637133382707160000,1593552671
15,0,0,0,41,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4474,2019-12-30T16:32:15.7870-0500,637133383357870000,1593552736
14,0,0,205,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4475,2019-12-30T16:32:34.1470-0500,637133383541470000,1593552754
10,0,0,205,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4476,2019-12-30T16:33:08.6150-0500,637133383886150000,1593552789
4,0,0,123,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4477,2019-12-30T16:34:38.7880-0500,637133384787880000,1593552879
12,0,0,123,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4478,2019-12-30T16:36:08.7520-0500,637133385687520000,1593552969
18,0,0,533,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4479,2019-12-30T16:36:39.4150-0500,637133385994150000,1593552999
14,0,0,328,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4480,2019-12-30T16:38:20.6410-0500,637133387006410000,1593553101
2,0,0,205,0,0,1e8656f6b89c4f19bd47cb8bef23b4fa,4481,2019-12-30T16:40:41.3810-0500,637133388413810000,1593553241
