Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
640,0,0,0,15,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1888,2020-08-18T09:03:10.5500-0500,637333561905500000,1613656991
620,0,0,0,84,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1889,2020-08-18T09:19:22.3960-0500,637333571623960000,1613657962
3590,0,0,0,39,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1890,2020-08-18T09:29:58.4470-0500,637333577984470000,1613658598
15,0,0,0,33,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1891,2020-08-18T10:30:03.7950-0500,637333614037950000,1613662204
3585,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1892,2020-08-18T11:30:15.5689-0500,637333650155689000,1613665816
2312,0,0,0,33,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1893,2020-08-18T13:30:16.1000-0500,637333722161000000,1613673016
1272,0,0,0,18,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1894,2020-08-18T14:09:03.8830-0500,637333745438830000,1613675344
3584,0,0,0,30,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1895,2020-08-18T14:30:31.6420-0500,637333758316420000,1613676632
15,0,0,0,69,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1896,2020-08-18T15:30:31.6260-0500,637333794316260000,1613680232
15,0,0,0,6,0,417db1c3f6c5414092021ff2ca769e22,,5f218f65be104f2f88dbb16851ea061c,1897,2020-08-18T17:31:34.1830-0500,637333866941830000,1613687494
