Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,0,5,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2921,2020-11-17T14:35:46.7460-0500,637412385467460000,1621280147
7,0,0,5,5,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2922,2020-11-17T14:40:19.5550-0500,637412388195550000,1621280420
28,19,1,20,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2923,2020-11-17T14:43:25.1280-0500,637412390051280000,1621280605
6,5,1,35,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2924,2020-11-17T14:45:05.3800-0500,637412391053800000,1621280705
16,6,1,35,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2925,2020-11-17T14:45:48.2140-0500,637412391482140000,1621280748
24,0,0,45,20,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2926,2020-11-17T14:46:28.4190-0500,637412391884190000,1621280788
10,0,0,18,17,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2927,2020-11-17T14:47:07.9510-0500,637412392279510000,1621280828
2,0,0,35,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2928,2020-11-17T14:47:39.0270-0500,637412392590270000,1621280859
2,0,0,0,21,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2929,2020-11-17T14:48:04.4050-0500,637412392844050000,1621280884
3,0,0,28,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,2930,2020-11-17T14:48:30.5960-0500,637412393105960000,1621280911
