Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
10,0,0,113,0,0,2c241909eb624792ad0226844a899c12,655,2020-01-13T18:13:48.1940-0500,637145540281940000,1594682028
15,0,0,57,0,0,2c241909eb624792ad0226844a899c12,656,2020-01-13T18:18:20.3170-0500,637145543003170000,1594682300
19,6,1,515,232,0,2c241909eb624792ad0226844a899c12,657,2020-01-13T18:21:23.7880-0500,637145544837880000,1594682484
