Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
22,21,1,200,0,0,2c241909eb624792ad0226844a899c12,901,2020-01-20T11:27:26.6860-0500,637151344466860000,1595262447
1,0,0,150,0,0,2c241909eb624792ad0226844a899c12,902,2020-01-20T11:37:41.7670-0500,637151350617670000,1595263062
32,27,3,400,0,0,2c241909eb624792ad0226844a899c12,903,2020-01-20T11:38:11.5240-0500,637151350915240000,1595263092
