Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,413,2021-01-19T20:55:12.0830+0100,637466829120830000,1626724512
10,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,414,2021-01-19T20:59:13.5170+0100,637466831535170000,1626724754
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,415,2021-01-19T21:06:31.8200+0100,637466835918200000,1626725192
9,9,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,416,2021-01-19T21:07:16.2220+0100,637466836362220000,1626725236
21,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,417,2021-01-19T21:09:47.5820+0100,637466837875820000,1626725388
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,418,2021-01-19T21:11:33.9020+0100,637466838939020000,1626725494
12,12,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,419,2021-01-19T21:13:25.2829+0100,637466840052829000,1626725605
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,420,2021-01-19T21:14:44.8440+0100,637466840848440000,1626725685
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,421,2021-01-19T21:25:26.8540+0100,637466847268540000,1626726327
10,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,422,2021-01-19T21:25:49.7390+0100,637466847497390000,1626726350
5,4,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,423,2021-01-19T21:27:59.1670+0100,637466848791670000,1626726479
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,424,2021-01-19T21:28:42.9090+0100,637466849229090000,1626726523
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,3f8a3d650fff425e8a85c42a6c6c9ec4,425,2021-01-19T21:29:21.4320+0100,637466849614320000,1626726561
