Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
4,0,0,387,109,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4446,2020-02-16T12:59:38.3469-0500,637174727783469000,1597600778
11,0,0,631,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4447,2020-02-16T13:05:39.6720-0500,637174731396720000,1597601140
4,0,0,508,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4448,2020-02-16T13:06:09.2160-0500,637174731692160000,1597601169
5,3,1,256,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4449,2020-02-16T13:08:56.4780-0500,637174733364780000,1597601336
7,6,1,128,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4450,2020-02-16T13:09:19.0370-0500,637174733590370000,1597601359
15,0,0,0,128,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4451,2020-02-16T13:11:28.0770-0500,637174734880770000,1597601488
13,0,0,1553,111,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4452,2020-02-16T13:11:48.3760-0500,637174735083760000,1597601508
7,6,1,384,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4453,2020-02-16T13:12:47.0960-0500,637174735670960000,1597601567
1,0,0,384,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4454,2020-02-16T13:13:36.3700-0500,637174736163700000,1597601616
15,0,0,384,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4455,2020-02-16T13:14:16.7570-0500,637174736567570000,1597601657
