Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
23,8,1,276,276,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4483,2020-02-16T14:35:37.7930-0500,637174785377930000,1597606538
29,15,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4484,2020-02-16T14:36:06.9990-0500,637174785669990000,1597606567
4,0,0,139,278,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4485,2020-02-16T14:37:11.7720-0500,637174786317720000,1597606632
36,24,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4486,2020-02-16T14:37:33.9580-0500,637174786539580000,1597606654
5,0,0,980,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4487,2020-02-16T14:42:02.7440-0500,637174789227440000,1597606923
15,0,0,140,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4488,2020-02-16T14:45:30.4069-0500,637174791304069000,1597607130
2,0,0,1400,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4489,2020-02-16T14:46:13.8910-0500,637174791738910000,1597607174
15,0,0,140,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4490,2020-02-16T14:49:53.2110-0500,637174793932110000,1597607393
1,0,0,700,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4491,2020-02-16T14:50:14.8740-0500,637174794148740000,1597607415
1,0,0,560,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,4492,2020-02-16T14:53:27.0560-0500,637174796070560000,1597607607
