Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
40,31,3,144,144,0,417db1c3f6c5414092021ff2ca769e22,,089e9a21a113498dbcd1274ca31d9314,326,2020-11-10T14:05:34.4079-0500,637406319344079000,1620673534
15,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,089e9a21a113498dbcd1274ca31d9314,327,2020-11-10T14:08:07.7220-0500,637406320877220000,1620673688
17,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,089e9a21a113498dbcd1274ca31d9314,328,2020-11-10T14:08:55.0960-0500,637406321350960000,1620673735
21,5,1,259,37,0,417db1c3f6c5414092021ff2ca769e22,,089e9a21a113498dbcd1274ca31d9314,329,2020-11-10T14:09:54.0640-0500,637406321940640000,1620673794
