Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
32,13,5,0,0,0,1a4564e4e05d452996962259bb7cbf90,1041,2020-01-18T13:37:41.8480-0500,637149694618480000,1595097462
18,6,1,0,0,0,1a4564e4e05d452996962259bb7cbf90,1042,2020-01-18T13:48:12.0760-0500,637149700920760000,1595098092
