Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
25,0,0,570,0,0,139b85b77ec94577864eb7a6ccb61cdf,372,2020-01-22T13:17:26.4540-0500,637153138464540000,1595441846
1,0,0,171,0,0,139b85b77ec94577864eb7a6ccb61cdf,373,2020-01-22T13:21:09.4630-0500,637153140694630000,1595442069
