Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,5658,2021-01-22T14:12:41.2400-0500,637469395612400000,1626981161
4,0,0,54,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,5659,2021-01-22T14:13:59.8970-0500,637469396398970000,1626981240
16,2,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,5660,2021-01-22T14:21:27.7800-0500,637469400877800000,1626981688
