Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
24,0,0,480,0,0,139b85b77ec94577864eb7a6ccb61cdf,356,2020-01-21T12:59:12.9920-0500,637152263529920000,1595354353
3,0,0,96,48,0,139b85b77ec94577864eb7a6ccb61cdf,357,2020-01-21T13:08:26.4960-0500,637152269064960000,1595354906
15,0,0,50,0,0,139b85b77ec94577864eb7a6ccb61cdf,358,2020-01-21T13:09:06.9140-0500,637152269469140000,1595354947
