Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
51,0,0,1242,0,0,096c10aac4214c11a67e10473671a3ca,245,2020-01-18T12:57:16.6750-0500,637149670366750000,1595095037
15,0,0,69,0,0,096c10aac4214c11a67e10473671a3ca,246,2020-01-18T12:58:54.6100-0500,637149671346100000,1595095135
86,0,0,138,3105,0,096c10aac4214c11a67e10473671a3ca,247,2020-01-18T13:04:25.5760-0500,637149674655760000,1595095466
