Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
28,0,0,414,138,0,096c10aac4214c11a67e10473671a3ca,130,2020-01-15T09:58:03.5870-0500,637146970835870000,1594825084
26,0,0,207,207,0,096c10aac4214c11a67e10473671a3ca,131,2020-01-15T10:12:06.8530-0500,637146979268530000,1594825927
15,0,0,69,0,0,096c10aac4214c11a67e10473671a3ca,132,2020-01-15T10:13:48.5639-0500,637146980285639000,1594826029
10,0,0,621,0,0,096c10aac4214c11a67e10473671a3ca,133,2020-01-15T10:15:52.8380-0500,637146981528380000,1594826153
