Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
58,43,1,41,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5273,2020-03-16T17:37:26.7190-0500,637199950467190000,1600295847
10,9,2,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5274,2020-03-16T17:39:33.8120-0500,637199951738120000,1600295974
15,0,0,41,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5275,2020-03-16T17:40:45.6230-0500,637199952456230000,1600296046
73,61,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5276,2020-03-16T17:41:01.1630-0500,637199952611630000,1600296061
15,0,0,82,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5277,2020-03-16T17:43:46.2950-0500,637199954262950000,1600296226
2,0,0,82,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5278,2020-03-16T17:47:35.1100-0500,637199956551100000,1600296455
7,0,0,123,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5279,2020-03-16T17:48:05.8830-0500,637199956858830000,1600296486
2,0,0,82,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5280,2020-03-16T17:48:38.1140-0500,637199957181140000,1600296518
1,0,0,271,16,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5281,2020-03-16T17:51:13.6100-0500,637199958736100000,1600296674
15,0,0,82,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5282,2020-03-16T17:51:52.5840-0500,637199959125840000,1600296713
