Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,70,0,0,1a4564e4e05d452996962259bb7cbf90,60,2019-12-31T16:03:44.7130-0500,637134230247130000,1593551025
15,0,0,35,0,0,1a4564e4e05d452996962259bb7cbf90,61,2019-12-31T16:08:46.7410-0500,637134233267410000,1593551327
