Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,25,0,0,096c10aac4214c11a67e10473671a3ca,461,2020-01-25T10:26:19.5930-0500,637155627795930000,1595690780
14,12,1,100,0,0,096c10aac4214c11a67e10473671a3ca,462,2020-01-25T10:33:58.7730-0500,637155632387730000,1595691239
13,0,0,25,325,0,096c10aac4214c11a67e10473671a3ca,463,2020-01-25T10:37:51.6510-0500,637155634716510000,1595691472
