Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
7,3,1,98,0,0,070fce8dd1b0443cafbbad0eccba462e,346,2019-12-20T18:22:59.2710-0500,637124809792710000,1592695379
19,6,1,1287,0,0,070fce8dd1b0443cafbbad0eccba462e,347,2019-12-20T18:27:56.7280-0500,637124812767280000,1592695677
15,0,0,396,0,0,070fce8dd1b0443cafbbad0eccba462e,348,2019-12-20T18:28:41.2710-0500,637124813212710000,1592695721
10,2,1,198,0,0,070fce8dd1b0443cafbbad0eccba462e,349,2019-12-20T18:29:03.2550-0500,637124813432550000,1592695743
15,0,0,99,0,0,070fce8dd1b0443cafbbad0eccba462e,350,2019-12-20T18:29:55.2120-0500,637124813952120000,1592695795
9,0,0,297,0,0,070fce8dd1b0443cafbbad0eccba462e,351,2019-12-20T18:30:26.6949-0500,637124814266949000,1592695827
25,8,1,693,99,0,070fce8dd1b0443cafbbad0eccba462e,352,2019-12-20T18:31:12.2829-0500,637124814722829000,1592695872
19,5,1,0,0,0,070fce8dd1b0443cafbbad0eccba462e,353,2019-12-20T18:32:31.1230-0500,637124815511230000,1592695951
14,8,1,792,0,0,070fce8dd1b0443cafbbad0eccba462e,354,2019-12-20T18:33:02.1230-0500,637124815821230000,1592695982
24,16,2,495,99,0,070fce8dd1b0443cafbbad0eccba462e,355,2019-12-20T18:33:33.6470-0500,637124816136470000,1592696014
