Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,30,20,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2291,2020-10-29T16:32:28.5220-0400,637396003485220000,1619728349
15,0,0,20,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2292,2020-10-29T16:33:10.2770-0400,637396003902770000,1619728390
22,2,3,50,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2293,2020-10-29T16:33:55.9740-0400,637396004359740000,1619728436
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2294,2020-10-29T16:34:41.4380-0400,637396004814380000,1619728481
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2295,2020-10-29T16:36:04.3370-0400,637396005643370000,1619728564
15,0,0,20,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2296,2020-10-29T16:37:04.0250-0400,637396006240250000,1619728624
9,0,0,40,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2297,2020-10-29T16:37:41.0120-0400,637396006610120000,1619728661
15,0,0,22,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2298,2020-10-29T16:39:53.7110-0400,637396007937110000,1619728794
13,0,0,66,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2299,2020-10-29T16:44:06.9520-0400,637396010469520000,1619729047
15,0,0,33,0,0,417db1c3f6c5414092021ff2ca769e22,,2f8ec18d8a764803b73ec9cf13d661a9,2300,2020-10-29T16:44:43.2250-0400,637396010832250000,1619729083
