Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
39,0,0,48,78,0,417db1c3f6c5414092021ff2ca769e22,1a4564e4e05d452996962259bb7cbf90,2459,2020-02-28T14:11:50.7460-0500,637185139107460000,1598641911
33,0,0,35,154,0,417db1c3f6c5414092021ff2ca769e22,1a4564e4e05d452996962259bb7cbf90,2460,2020-02-28T14:19:00.0620-0500,637185143400620000,1598642340
