Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
24,0,0,0,15,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1245,2020-02-28T14:54:33.9120-0500,637185164739120000,1598644474
17,0,0,0,9,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1246,2020-02-28T14:56:14.4310-0500,637185165744310000,1598644574
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1247,2020-02-28T14:57:31.3740-0500,637185166513740000,1598644651
1,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1248,2020-02-28T14:57:50.0440-0500,637185166700440000,1598644670
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1249,2020-02-28T14:58:14.1120-0500,637185166941120000,1598644694
2,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1250,2020-02-28T14:59:16.5830-0500,637185167565830000,1598644757
13,0,0,0,9,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1251,2020-02-28T15:00:16.9690-0500,637185168169690000,1598644817
21,0,0,0,17,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1252,2020-02-28T15:01:07.9150-0500,637185168679150000,1598644868
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1253,2020-02-28T15:02:36.9450-0500,637185169569450000,1598644957
25,0,0,0,16,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1254,2020-02-28T15:03:11.8640-0500,637185169918640000,1598644992
