Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
50562,50553,1,0,28,0,318c42f457ab4fd291123fd53c06f8fc,84,2019-11-07T19:18:55.7710-0500,637087511357710000,1588897136
131,129,3,0,75,0,318c42f457ab4fd291123fd53c06f8fc,85,2019-11-08T09:22:01.5300-0500,637088017215300000,1588947722
15,0,0,0,1,0,318c42f457ab4fd291123fd53c06f8fc,86,2019-11-08T09:26:29.9820-0500,637088019899820000,1588947990
