Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,2,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3560,2020-07-03T13:03:48.3190-0400,637293926283190000,1609693428
42,29,1,42,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3561,2020-07-03T13:05:16.8900-0400,637293927168900000,1609693517
24,11,6,18,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3562,2020-07-03T13:17:50.0900-0400,637293934700900000,1609694270
20,6,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3563,2020-07-03T13:19:08.0100-0400,637293935480100000,1609694348
41,30,3,0,8,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3564,2020-07-03T13:41:04.1830-0400,637293948641830000,1609695664
15,0,0,5,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3565,2020-07-03T13:42:56.0930-0400,637293949760930000,1609695776
15,0,0,5,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3566,2020-07-03T13:44:05.2220-0400,637293950452220000,1609695845
15,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3567,2020-07-03T13:44:20.5760-0400,637293950605760000,1609695861
1,0,0,10,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3568,2020-07-03T13:50:43.4960-0400,637293954434960000,1609696243
8,0,0,30,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,3569,2020-07-03T13:52:39.5550-0400,637293955595550000,1609696360
