Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
19,19,1,5,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1192,2021-01-26T15:35:28.3530-0500,637472901283530000,1627331728
9,9,1,2,1,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1193,2021-01-26T15:36:08.8110-0500,637472901688110000,1627331769
45,24,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1194,2021-01-26T15:36:43.5140-0500,637472902035140000,1627331804
21,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1195,2021-01-26T15:37:49.3170-0500,637472902693170000,1627331869
12,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1196,2021-01-26T15:38:47.3020-0500,637472903273020000,1627331927
43,32,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1197,2021-01-26T15:40:25.5090-0500,637472904255090000,1627332026
17,17,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1198,2021-01-26T15:41:24.7780-0500,637472904847780000,1627332085
7,7,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1199,2021-01-26T15:42:31.4890-0500,637472905514890000,1627332151
12,11,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1200,2021-01-26T15:43:27.0940-0500,637472906070940000,1627332207
38,20,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1201,2021-01-26T15:46:38.5689-0500,637472907985689000,1627332399
13,10,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1202,2021-01-26T15:47:37.6480-0500,637472908576480000,1627332458
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0b599185f3b14688a5817d9464f90366,1203,2021-01-26T15:50:06.9400-0500,637472910069400000,1627332607
