Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
200,70,1,0,176,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1100,2020-02-24T11:53:13.0230-0500,637181599930230000,1598287993
7,0,0,0,12,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1101,2020-02-24T11:56:56.8540-0500,637181602168540000,1598288217
8,0,0,0,26,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1102,2020-02-24T11:57:36.0410-0500,637181602560410000,1598288256
46,0,0,0,50,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1103,2020-02-24T12:00:58.5880-0500,637181604585880000,1598288459
27,0,0,0,44,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1104,2020-02-24T12:02:31.7130-0500,637181605517130000,1598288552
8,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1105,2020-02-24T12:04:42.1480-0500,637181606821480000,1598288682
70,0,0,0,96,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1106,2020-02-24T12:05:17.8220-0500,637181607178220000,1598288718
15,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1107,2020-02-24T12:08:17.6190-0500,637181608976190000,1598288898
15,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1108,2020-02-24T12:10:08.3700-0500,637181610083700000,1598289008
30,0,0,0,20,0,417db1c3f6c5414092021ff2ca769e22,11ccd89d25d14680b4d74cadf92c1c00,1109,2020-02-24T12:10:34.5200-0500,637181610345200000,1598289035
