Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
15,0,0,76,0,0,1e9bf02e0c0c48438f1019717734232f,236,2020-01-09T15:44:45.8179-0500,637141994858179000,1594327486
25,16,3,352,0,0,1e9bf02e0c0c48438f1019717734232f,237,2020-01-09T15:51:05.8750-0500,637141998658750000,1594327866
23,14,2,80,40,0,1e9bf02e0c0c48438f1019717734232f,238,2020-01-09T15:53:37.9020-0500,637142000179020000,1594328018
