Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
13,8,1,228,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2274,2020-02-07T18:50:46.9720-0500,637167162469720000,1596844247
7,0,0,114,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2275,2020-02-07T18:51:28.3980-0500,637167162883980000,1596844288
15,0,0,57,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2276,2020-02-07T18:52:28.2920-0500,637167163482920000,1596844348
15,0,0,57,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2277,2020-02-07T18:52:58.3690-0500,637167163783690000,1596844378
8,0,0,114,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2278,2020-02-07T18:53:31.5510-0500,637167164115510000,1596844412
15,0,0,57,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2279,2020-02-07T18:53:57.2770-0500,637167164372770000,1596844437
10,5,1,228,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2280,2020-02-07T18:54:18.9070-0500,637167164589070000,1596844459
14,0,0,114,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2281,2020-02-07T18:55:07.3510-0500,637167165073510000,1596844507
29,5,1,228,114,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2282,2020-02-07T18:56:04.2750-0500,637167165642750000,1596844564
30,29,1,116,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,2283,2020-02-07T18:57:32.1409-0500,637167166521409000,1596844652
