Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
25,18,1,0,81,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,184,2020-06-19T16:07:33.0429-0500,637281976530429000,1608412053
202,0,0,0,202,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,185,2020-06-19T16:19:26.5070-0500,637281983665070000,1608412767
11,0,0,90,29,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,186,2020-06-19T16:24:05.3439-0500,637281986453439000,1608413045
9,4,2,217,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,187,2020-06-19T16:29:03.5470-0500,637281989435470000,1608413344
15,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,188,2020-06-19T16:29:38.4440-0500,637281989784440000,1608413378
23,17,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,189,2020-06-19T16:32:26.1900-0500,637281991461900000,1608413546
4,0,0,31,31,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,190,2020-06-19T16:36:18.0360-0500,637281993780360000,1608413778
176,0,0,0,96,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,191,2020-06-19T16:45:13.9350-0500,637281999139350000,1608414314
11,0,0,248,16,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,192,2020-06-19T17:06:55.6010-0500,637282012156010000,1608415616
15,0,0,33,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,193,2020-06-19T17:14:54.2100-0500,637282016942100000,1608416094
