Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
23,0,0,3074,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,254,2020-06-20T15:49:51.4780-0500,637282829914780000,1608497391
22,0,0,530,106,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,255,2020-06-20T15:50:38.8010-0500,637282830388010000,1608497439
6,0,0,113,339,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,256,2020-06-20T16:06:26.7090-0500,637282839867090000,1608498387
14,0,0,0,226,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,257,2020-06-20T16:06:51.2819-0500,637282840112819000,1608498411
12,0,0,1254,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,258,2020-06-20T16:07:33.4500-0500,637282840534500000,1608498453
44,28,2,1265,690,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,259,2020-06-20T17:45:01.9400-0500,637282899019400000,1608504302
3,1,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,260,2020-06-20T18:22:40.5790-0500,637282921605790000,1608506561
21,0,0,702,585,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,261,2020-06-20T18:24:19.5860-0500,637282922595860000,1608506660
7,0,0,238,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,262,2020-06-20T18:47:35.0490-0500,637282936550490000,1608508055
9,0,0,954,0,0,417db1c3f6c5414092021ff2ca769e22,47bbe8d2878345788ccbd863c2d02df8,263,2020-06-20T18:48:22.3850-0500,637282937023850000,1608508102
