Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
2,0,0,117,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3938,2020-02-27T17:49:03.4930-0500,637184405434930000,1598568543
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3939,2020-02-27T17:50:33.6889-0500,637184406336889000,1598568634
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3940,2020-02-27T17:50:55.3870-0500,637184406553870000,1598568655
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3941,2020-02-27T17:52:46.1400-0500,637184407661400000,1598568766
5,0,0,117,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3942,2020-02-27T17:59:11.8210-0500,637184411518210000,1598569152
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3943,2020-02-27T18:01:30.5390-0500,637184412905390000,1598569291
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3944,2020-02-27T18:03:20.4270-0500,637184414004270000,1598569400
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3945,2020-02-27T18:03:40.2550-0500,637184414202550000,1598569420
15,0,0,78,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3946,2020-02-27T18:05:01.1960-0500,637184415011960000,1598569501
15,0,0,39,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3947,2020-02-27T18:05:31.2990-0500,637184415312990000,1598569531
