Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
11,0,0,64,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3903,2020-02-27T15:49:46.6280-0500,637184333866280000,1598561387
135,0,1,512,1152,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3904,2020-02-27T15:54:04.7310-0500,637184336447310000,1598561645
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3905,2020-02-27T15:56:50.0640-0500,637184338100640000,1598561810
15,0,0,33,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3906,2020-02-27T15:57:21.4220-0500,637184338414220000,1598561841
1,0,0,165,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3907,2020-02-27T15:58:23.1860-0500,637184339031860000,1598561903
58,0,1,132,924,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3908,2020-02-27T15:59:22.6360-0500,637184339626360000,1598561963
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3909,2020-02-27T16:00:50.4260-0500,637184340504260000,1598562050
108,0,1,242,510,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3910,2020-02-27T16:00:54.6990-0500,637184340546990000,1598562055
6,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3911,2020-02-27T16:03:06.6670-0500,637184341866670000,1598562187
15,0,0,35,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3912,2020-02-27T16:03:37.2650-0500,637184342172650000,1598562217
