Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,87,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3892,2020-02-27T14:47:20.5090-0500,637184296405090000,1598557641
15,0,0,87,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3893,2020-02-27T14:49:25.1830-0500,637184297651830000,1598557765
85,0,1,116,609,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3894,2020-02-27T14:49:49.8020-0500,637184297898020000,1598557790
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3895,2020-02-27T14:51:44.9440-0500,637184299049440000,1598557905
4,0,0,90,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3896,2020-02-27T14:52:14.7860-0500,637184299347860000,1598557935
15,0,0,30,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3897,2020-02-27T14:56:58.2230-0500,637184302182230000,1598558218
4,0,0,150,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3898,2020-02-27T15:00:51.9730-0500,637184304519730000,1598558452
15,0,0,30,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3899,2020-02-27T15:02:21.0790-0500,637184305410790000,1598558541
185,0,1,540,1200,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3900,2020-02-27T15:02:37.7320-0500,637184305577320000,1598558558
13,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,3901,2020-02-27T15:06:00.7430-0500,637184307607430000,1598558761
