Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
165409,0,1,0,132,0,29b6ee7caa4e409eb35ab50cf763028e,1235,2019-12-24T15:36:30.6760-0500,637128165906760000,1593030991
1,0,0,0,0,0,29b6ee7caa4e409eb35ab50cf763028e,1236,2019-12-26T13:34:18.7390-0500,637129820587390000,1593196459
