Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
64113,64108,2,0,76,0,417db1c3f6c5414092021ff2ca769e22,29b6ee7caa4e409eb35ab50cf763028e,1392,2020-02-25T16:12:53.2390-0500,637182619732390000,1598389973
497,0,1,0,17,0,417db1c3f6c5414092021ff2ca769e22,29b6ee7caa4e409eb35ab50cf763028e,1393,2020-02-26T10:12:33.1220-0500,637183267531220000,1598454753
