Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
32,0,0,0,40,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2109,2020-10-03T19:14:27.1120-0500,637373672671120000,1617495267
7,0,0,0,16,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2110,2020-10-03T19:15:57.2910-0500,637373673572910000,1617495357
23,0,0,0,40,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2111,2020-10-03T19:17:00.3070-0500,637373674203070000,1617495420
24,0,0,0,64,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2112,2020-10-03T19:17:38.8680-0500,637373674588680000,1617495459
15,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2113,2020-10-03T19:19:05.3290-0500,637373675453290000,1617495545
1,0,0,0,40,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2114,2020-10-03T19:20:42.1100-0500,637373676421100000,1617495642
15,0,0,0,4,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2115,2020-10-03T19:21:14.8490-0500,637373676748490000,1617495675
48,0,0,10,98,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2116,2020-10-03T19:21:58.0840-0500,637373677180840000,1617495718
15,0,0,0,5,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2117,2020-10-03T19:23:23.0180-0500,637373678030180000,1617495803
15,0,0,0,10,0,417db1c3f6c5414092021ff2ca769e22,,18aa24fd3e3b4006aa5ebdd0a7400704,2118,2020-10-03T19:23:40.8020-0500,637373678208020000,1617495821
