Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
6,0,0,230,230,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4266,2020-03-03T10:41:01.0460-0500,637188468610460000,1599147661
15,0,0,232,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4267,2020-03-03T10:41:23.9380-0500,637188468839380000,1599147684
5,0,0,0,348,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4268,2020-03-03T10:41:39.4270-0500,637188468994270000,1599147699
91,0,0,351,2106,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4269,2020-03-03T10:42:01.9390-0500,637188469219390000,1599147722
4,0,0,354,118,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4270,2020-03-03T10:43:49.8990-0500,637188470298990000,1599147830
3,0,0,476,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4271,2020-03-03T10:44:11.5400-0500,637188470515400000,1599147852
11,0,0,600,120,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4272,2020-03-03T10:44:31.2880-0500,637188470712880000,1599147871
5,0,0,484,121,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4273,2020-03-03T10:44:58.6490-0500,637188470986490000,1599147899
5,0,0,488,122,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4274,2020-03-03T10:45:20.7070-0500,637188471207070000,1599147921
5,0,0,369,246,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4275,2020-03-03T10:45:43.9000-0500,637188471439000000,1599147944
