Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
14,0,0,625,875,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4277,2020-03-03T10:46:27.0840-0500,637188471870840000,1599147987
12,0,0,127,381,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4278,2020-03-03T10:47:42.8290-0500,637188472628290000,1599148063
6,0,0,512,128,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4279,2020-03-03T10:48:11.6250-0500,637188472916250000,1599148092
15,0,0,145,113,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4280,2020-03-03T10:50:34.3720-0500,637188474343720000,1599148234
48,0,0,0,1690,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4281,2020-03-03T10:52:51.3050-0500,637188475713050000,1599148371
12,0,0,524,524,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4282,2020-03-03T10:53:56.9190-0500,637188476369190000,1599148437
15,0,0,0,131,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4283,2020-03-03T10:54:24.7250-0500,637188476647250000,1599148465
15,0,0,132,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4284,2020-03-03T10:58:11.6370-0500,637188478916370000,1599148692
15,0,0,132,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4285,2020-03-03T11:00:26.1719-0500,637188480261719000,1599148826
4,0,0,528,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4286,2020-03-03T11:01:25.9010-0500,637188480859010000,1599148886
