Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,6,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4372,2020-03-03T17:35:07.6860-0500,637188717076860000,1599172508
73,50,1,72,36,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4373,2020-03-03T17:39:45.0060-0500,637188719850060000,1599172785
119,0,1,49,14,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4374,2020-03-03T17:45:32.5330-0500,637188723325330000,1599173133
1,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4375,2020-03-03T17:48:00.9620-0500,637188724809620000,1599173281
75,0,1,18,252,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4376,2020-03-03T17:48:13.4780-0500,637188724934780000,1599173293
1,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4377,2020-03-03T17:49:57.5500-0500,637188725975500000,1599173398
18,0,0,60,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4378,2020-03-03T17:51:40.1820-0500,637188727001820000,1599173500
15,0,0,20,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4379,2020-03-03T17:52:20.4320-0500,637188727404320000,1599173540
38,24,1,30,30,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4380,2020-03-03T17:52:47.6879-0500,637188727676879000,1599173568
1,0,0,0,30,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,4381,2020-03-03T17:53:43.1830-0500,637188728231830000,1599173623
