Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
12,10,2,0,0,0,096c10aac4214c11a67e10473671a3ca,367,2020-01-23T14:54:28.0640-0500,637154060680640000,1595534068
18,6,1,0,0,0,096c10aac4214c11a67e10473671a3ca,368,2020-01-23T15:07:57.2700-0500,637154068772700000,1595534877
