Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
7,0,0,36,108,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,116,2020-03-14T19:45:08.8800-0500,637198299088800000,1600130709
12,0,0,111,148,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,117,2020-03-14T19:45:51.7770-0500,637198299517770000,1600130752
4,0,0,152,38,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,118,2020-03-14T19:46:20.9790-0500,637198299809790000,1600130781
2,0,0,117,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,119,2020-03-14T19:46:58.7030-0500,637198300187030000,1600130819
2,0,0,80,40,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,120,2020-03-14T19:47:30.6340-0500,637198300506340000,1600130851
2,0,0,123,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,121,2020-03-14T19:47:50.9150-0500,637198300709150000,1600130871
11,0,0,126,210,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,122,2020-03-14T19:48:12.5400-0500,637198300925400000,1600130893
5,0,0,215,43,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,123,2020-03-14T19:48:44.2420-0500,637198301242420000,1600130924
5,0,0,132,88,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,124,2020-03-14T19:49:06.0880-0500,637198301460880000,1600130946
2,0,0,135,0,0,417db1c3f6c5414092021ff2ca769e22,2771d4adc72b40348aa70131a605dd15,125,2020-03-14T19:49:31.8320-0500,637198301718320000,1600130972
