Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,157,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,774,2020-11-19T14:24:38.2960-0500,637414106782960000,1621452278
15,0,0,157,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,775,2020-11-19T14:24:55.8910-0500,637414106958910000,1621452296
12,0,0,2355,314,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,776,2020-11-19T14:25:16.1770-0500,637414107161770000,1621452316
15,0,0,0,157,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,777,2020-11-19T14:27:06.6190-0500,637414108266190000,1621452427
15,0,0,0,314,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,778,2020-11-19T14:27:24.5610-0500,637414108445610000,1621452445
15,0,0,314,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,779,2020-11-19T14:30:07.3360-0500,637414110073360000,1621452607
2,0,0,471,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,780,2020-11-19T14:30:58.8129-0500,637414110588129000,1621452659
12,0,0,314,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,781,2020-11-19T14:33:27.6090-0500,637414112076090000,1621452808
15,0,0,157,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,782,2020-11-19T14:34:10.6820-0500,637414112506820000,1621452851
15,0,0,314,0,0,417db1c3f6c5414092021ff2ca769e22,,2fcb06120c8a47c49a45d7295aab342d,783,2020-11-19T14:35:28.1739-0500,637414113281739000,1621452928
