Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,30,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,722,2020-09-02T15:32:19.6090-0500,637346755396090000,1614717140
12,0,0,90,60,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,723,2020-09-02T15:33:30.8610-0500,637346756108610000,1614717211
4,0,0,0,310,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,724,2020-09-02T15:34:01.7570-0500,637346756417570000,1614717242
35,0,0,366,98,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,725,2020-09-02T15:34:30.1910-0500,637346756701910000,1614717270
15,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,726,2020-09-02T15:39:51.1830-0500,637346759911830000,1614717591
1,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,727,2020-09-02T15:40:20.8600-0500,637346760208600000,1614717621
7,0,0,70,35,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,728,2020-09-02T15:41:52.3950-0500,637346761123950000,1614717712
1,0,0,70,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,729,2020-09-02T15:42:23.1440-0500,637346761431440000,1614717743
35,0,0,420,245,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,730,2020-09-02T15:43:00.5320-0500,637346761805320000,1614717781
15,0,0,35,0,0,417db1c3f6c5414092021ff2ca769e22,,09c4d9955cd24c0e97c19a765af8b014,731,2020-09-02T15:44:05.5390-0500,637346762455390000,1614717846
