Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
13,0,0,252,126,0,318c42f457ab4fd291123fd53c06f8fc,536,2019-11-18T15:45:12.8840-0500,637096887128840000,1589834713
44,24,6,252,0,0,318c42f457ab4fd291123fd53c06f8fc,537,2019-11-18T15:47:32.4430-0500,637096888524430000,1589834852
53,39,1,256,0,0,318c42f457ab4fd291123fd53c06f8fc,538,2019-11-18T15:48:36.3390-0500,637096889163390000,1589834916
42,28,1,512,512,0,318c42f457ab4fd291123fd53c06f8fc,539,2019-11-18T15:57:41.5900-0500,637096894615900000,1589835462
3,1,1,65,0,0,318c42f457ab4fd291123fd53c06f8fc,540,2019-11-18T16:05:24.8080-0500,637096899248080000,1589835925
17,2,1,65,0,0,318c42f457ab4fd291123fd53c06f8fc,541,2019-11-18T16:26:17.8490-0500,637096911778490000,1589837178
135,107,2,394,390,0,318c42f457ab4fd291123fd53c06f8fc,542,2019-11-18T16:29:02.0180-0500,637096913420180000,1589837342
17,0,0,0,330,0,318c42f457ab4fd291123fd53c06f8fc,543,2019-11-18T16:31:32.1480-0500,637096914921480000,1589837492
22,17,2,871,0,0,318c42f457ab4fd291123fd53c06f8fc,544,2019-11-18T16:36:18.3670-0500,637096917783670000,1589837778
16,4,1,201,0,0,318c42f457ab4fd291123fd53c06f8fc,545,2019-11-18T17:00:35.9030-0500,637096932359030000,1589839236
