Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
5,0,0,414,69,0,096c10aac4214c11a67e10473671a3ca,166,2020-01-17T13:38:19.8270-0500,637148830998270000,1595011100
107,0,0,0,4071,0,096c10aac4214c11a67e10473671a3ca,167,2020-01-17T13:38:46.5130-0500,637148831265130000,1595011127
55,0,0,414,1035,0,096c10aac4214c11a67e10473671a3ca,168,2020-01-17T13:41:30.7790-0500,637148832907790000,1595011291
