Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
3,0,0,93,0,0,1a4564e4e05d452996962259bb7cbf90,89,2020-01-02T14:41:24.7880-0500,637135908847880000,1593718885
15,0,0,31,0,0,1a4564e4e05d452996962259bb7cbf90,90,2020-01-02T14:41:53.0210-0500,637135909130210000,1593718913
15,0,0,31,0,0,1a4564e4e05d452996962259bb7cbf90,91,2020-01-02T14:46:06.1390-0500,637135911661390000,1593719166
