Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,Key,Id,Date,DateInTicks,TTL
2,0,0,0,52,0,1a4564e4e05d452996962259bb7cbf90,86,2020-01-02T13:33:05.5350-0500,637135867855350000,1593714786
12,0,0,0,116,0,1a4564e4e05d452996962259bb7cbf90,87,2020-01-02T13:47:53.7500-0500,637135876737500000,1593715674
