Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
28,0,0,154,308,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5092,2020-03-13T16:27:06.2260-0500,637197316262260000,1600032426
4,0,0,0,156,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5093,2020-03-13T16:27:54.7740-0500,637197316747740000,1600032475
6,0,0,158,79,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5094,2020-03-13T16:28:16.3610-0500,637197316963610000,1600032496
21,0,0,160,240,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5095,2020-03-13T16:28:39.9180-0500,637197317199180000,1600032520
8,0,0,162,81,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5096,2020-03-13T16:29:18.1490-0500,637197317581490000,1600032558
8,0,0,164,82,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5097,2020-03-13T16:29:44.0190-0500,637197317840190000,1600032584
21,0,0,83,249,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5098,2020-03-13T16:30:15.6050-0500,637197318156050000,1600032616
15,0,0,84,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5099,2020-03-13T16:32:03.3570-0500,637197319233570000,1600032723
13,0,0,504,84,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5100,2020-03-13T16:32:20.5470-0500,637197319405470000,1600032741
15,0,0,85,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,5101,2020-03-13T16:34:03.4330-0500,637197320434330000,1600032843
