Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
9,0,0,143,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1924,2021-01-15T19:07:08.5020-0500,637463524285020000,1626394029
21,0,0,26,169,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1925,2021-01-15T19:07:37.0270-0500,637463524570270000,1626394057
10,5,1,28,0,0,417db1c3f6c5414092021ff2ca769e22,,2e0d78f5d22f4a3facf4193c4f1487dd,1926,2021-01-15T19:23:57.4730-0500,637463534374730000,1626395037
