Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,3,1,534,890,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5289,2020-12-29T15:37:41.3900-0500,637448710613900000,1624999061
15,0,0,179,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5290,2020-12-29T15:38:30.1030-0500,637448711101030000,1624999110
1,0,0,537,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5291,2020-12-29T15:40:12.7970-0500,637448712127970000,1624999213
14,0,0,1080,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5292,2020-12-29T15:40:44.4440-0500,637448712444440000,1624999244
20,7,2,900,360,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5293,2020-12-29T15:42:35.4020-0500,637448713554020000,1624999355
3,0,0,1980,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5294,2020-12-29T15:43:59.6760-0500,637448714396760000,1624999440
15,0,0,180,0,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5295,2020-12-29T15:47:25.2770-0500,637448716452770000,1624999645
30,14,2,1083,1810,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5296,2020-12-29T15:48:10.1100-0500,637448716901100000,1624999690
9,0,0,1092,1638,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5297,2020-12-29T15:49:32.2790-0500,637448717722790000,1624999772
20,5,2,2184,546,0,417db1c3f6c5414092021ff2ca769e22,,115c61b3012b41e78814f61ad72bbb15,5298,2020-12-29T15:55:30.2849-0500,637448721302849000,1625000130
