Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
8,8,1,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1097,2021-03-07T13:01:10.7660-0500,637507368707660000,1631037671
23,15,1,23,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1098,2021-03-07T13:04:07.8530-0500,637507370478530000,1631037848
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1099,2021-03-07T13:06:33.2490-0500,637507371932490000,1631037993
75,18,1,12,12,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1100,2021-03-07T13:07:45.3050-0500,637507372653050000,1631038065
25,11,1,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1101,2021-03-07T13:10:20.9260-0500,637507374209260000,1631038221
7,7,1,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1102,2021-03-07T13:12:18.9820-0500,637507375389820000,1631038339
5,5,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1103,2021-03-07T13:13:43.8030-0500,637507376238030000,1631038424
7,7,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1104,2021-03-07T13:14:06.4640-0500,637507376464640000,1631038446
24,16,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1105,2021-03-07T13:15:36.7590-0500,637507377367590000,1631038537
0,0,0,1,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1106,2021-03-07T13:16:20.9010-0500,637507377809010000,1631038581
5,5,1,7,1,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1107,2021-03-07T13:16:55.7790-0500,637507378157790000,1631038616
8,8,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,0575a775412c41199635b80152b12c1e,1108,2021-03-07T13:18:42.3439-0500,637507379223439000,1631038722
