Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
8,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,3196ec1df9384ad08a00abcd1bc01a97,937,2020-12-08T14:27:04.2050-0500,637430524242050000,1623180424
5,0,0,0,6,0,417db1c3f6c5414092021ff2ca769e22,,3196ec1df9384ad08a00abcd1bc01a97,938,2020-12-08T14:31:28.5450-0500,637430526885450000,1623180689
31,0,0,0,9,0,417db1c3f6c5414092021ff2ca769e22,,3196ec1df9384ad08a00abcd1bc01a97,939,2020-12-08T14:39:51.2130-0500,637430531912130000,1623181191
29,0,0,0,17,0,417db1c3f6c5414092021ff2ca769e22,,3196ec1df9384ad08a00abcd1bc01a97,940,2020-12-08T14:40:53.5689-0500,637430532535689000,1623181254
