Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
1,0,0,384,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4978,2020-08-18T11:10:15.1790-0400,637333602151790000,1613661015
7,0,0,1280,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4979,2020-08-18T11:11:53.3670-0400,637333603133670000,1613661113
7,0,0,1877,43,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4980,2020-08-18T11:13:29.7120-0400,637333604097120000,1613661210
3,0,0,1024,0,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4981,2020-08-18T11:14:43.1990-0400,637333604831990000,1613661283
118,60,2,128,1935,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4982,2020-08-18T11:15:25.6840-0400,637333605256840000,1613661326
19,0,0,0,1161,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4983,2020-08-18T11:17:42.5390-0400,637333606625390000,1613661463
112,0,0,0,5676,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4984,2020-08-18T11:18:24.5890-0400,637333607045890000,1613661505
5,0,0,0,645,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4985,2020-08-18T11:21:01.2370-0400,637333608612370000,1613661661
15,0,0,0,129,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4986,2020-08-18T11:22:31.5910-0400,637333609515910000,1613661752
20,0,1,0,645,0,417db1c3f6c5414092021ff2ca769e22,,2d8591c8a73840d692d1aaceb8f7e016,4987,2020-08-18T11:24:21.4930-0400,637333610614930000,1613661861
