Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
7,0,0,97,15,0,417db1c3f6c5414092021ff2ca769e22,66b8bedb0e554a6bb58ed73e323e3b28,26,2020-06-18T16:43:49.1850-0400,637281098291850000,1608324229
15,0,0,16,0,0,417db1c3f6c5414092021ff2ca769e22,66b8bedb0e554a6bb58ed73e323e3b28,27,2020-06-18T16:44:29.6190-0400,637281098696190000,1608324270
15,0,0,16,0,0,417db1c3f6c5414092021ff2ca769e22,66b8bedb0e554a6bb58ed73e323e3b28,28,2020-06-18T16:44:56.1150-0400,637281098961150000,1608324296
