Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,0,0,0,20,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,488,2020-08-19T16:44:20.6899-0400,637334666606899000,1613767461
98,85,1,21,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,489,2020-08-19T16:50:48.7360-0400,637334670487360000,1613767849
15,0,0,21,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,490,2020-08-19T16:52:48.1810-0400,637334671681810000,1613767968
8,7,1,126,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,491,2020-08-19T16:54:19.3439-0400,637334672593439000,1613768059
6,0,0,126,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,492,2020-08-19T16:59:32.4810-0400,637334675724810000,1613768372
6,5,1,147,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,493,2020-08-19T17:24:29.8960-0400,637334690698960000,1613769870
15,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,494,2020-08-19T17:26:42.4510-0400,637334692024510000,1613770002
29,0,0,0,18,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,495,2020-08-19T18:00:48.8620-0400,637334712488620000,1613772049
14,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,496,2020-08-19T18:01:42.9660-0400,637334713029660000,1613772103
12,11,1,0,4,0,417db1c3f6c5414092021ff2ca769e22,,66b8bedb0e554a6bb58ed73e323e3b28,497,2020-08-19T18:03:03.4840-0400,637334713834840000,1613772183
