Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
14,0,0,0,5,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2709,2020-01-26T11:22:41.3770-0500,637156525613770000,1595780561
15,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2710,2020-01-26T11:23:20.5550-0500,637156526005550000,1595780601
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2711,2020-01-26T11:23:42.0700-0500,637156526220700000,1595780622
59,0,1,0,6,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2712,2020-01-26T11:24:05.5709-0500,637156526455709000,1595780646
0,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2713,2020-01-26T11:25:34.5200-0500,637156527345200000,1595780735
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2714,2020-01-26T11:27:56.8050-0500,637156528768050000,1595780877
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2715,2020-01-26T11:29:07.2940-0500,637156529472940000,1595780947
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2716,2020-01-26T11:29:56.9890-0500,637156529969890000,1595780997
12,0,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2717,2020-01-26T11:30:18.3530-0500,637156530183530000,1595781018
1,0,0,0,0,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2718,2020-01-26T11:30:59.4620-0500,637156530594620000,1595781059
