Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2796,2020-01-26T16:32:39.7450-0500,637156711597450000,1595799160
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2797,2020-01-26T16:35:43.7590-0500,637156713437590000,1595799344
15,0,0,0,3,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2798,2020-01-26T16:39:13.4410-0500,637156715534410000,1595799553
38,0,0,0,23,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2799,2020-01-26T16:39:37.3550-0500,637156715773550000,1595799577
99,0,0,0,47,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2800,2020-01-26T16:40:42.3720-0500,637156716423720000,1595799642
27,0,0,0,11,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2801,2020-01-26T16:43:03.7420-0500,637156717837420000,1595799784
42,0,0,0,10,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2802,2020-01-26T16:46:37.1110-0500,637156719971110000,1595799997
3,0,0,0,2,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2803,2020-01-26T16:48:19.9940-0500,637156720999940000,1595800100
76,0,0,0,18,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2804,2020-01-26T16:49:51.3750-0500,637156721913750000,1595800191
15,0,0,0,1,0,417db1c3f6c5414092021ff2ca769e22,070fce8dd1b0443cafbbad0eccba462e,2805,2020-01-26T16:51:22.9520-0500,637156722829520000,1595800283
