Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
15,3,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,,1a4564e4e05d452996962259bb7cbf90,3221,2020-08-27T15:17:25.9370-0400,637341526459370000,1614453446
